"symbol","model","eval_set","rmse","rsq","last_refreshed"
"BICO","rf","test",1.72143709820637,0.12566745441144,"2022-07-18 13:30:40"
"BICO","xgb","holdout",2.50704829802539,0.00260276150163064,"2022-07-18 13:30:40"
"BICO","xgb","test",2.8447154991018,0.00252713303069945,"2022-07-18 13:30:40"
"BNT","lm","holdout",1.26479479837029,0.479170037934977,"2022-07-18 13:30:40"
"BNT","lm","test",1.98765713452131,0.0327722304791928,"2022-07-18 13:30:40"
"BNT","nnet","holdout",1.62926440251045,0.260197723173681,"2022-07-18 13:30:40"
"BNT","nnet","test",5.12300379052611,0.0324125982374433,"2022-07-18 13:30:40"
"BNT","pcr","holdout",1.28736636376749,0.471056286460127,"2022-07-18 13:30:40"
"BNT","pcr","test",1.87521159118877,0.0169605014795348,"2022-07-18 13:30:40"
"BNT","rf","holdout",1.45612158099776,0.187362080184269,"2022-07-18 13:30:40"
"BNT","rf","test",1.69146128940317,0.0507974572730964,"2022-07-18 13:30:40"
"BNT","xgb","holdout",32.4199788137181,0.0591974797127063,"2022-07-18 13:30:40"
"BNT","xgb","test",1.77218068673717,0.0535038594650668,"2022-07-18 13:30:40"
"BSV","lm","holdout",0.476320561295355,0.840139021474031,"2022-07-18 13:30:40"
"BSV","lm","test",0.798151347103822,0.712583656104231,"2022-07-18 13:30:40"
"BSV","nnet","holdout",1.10916392962222,0.21240778247915,"2022-07-18 13:30:40"
"BSV","nnet","test",2.20687404267975,0.158205620563841,"2022-07-18 13:30:40"
"BSV","pcr","holdout",0.840213948813249,0.549196001005822,"2022-07-18 13:30:40"
"BSV","pcr","test",1.13251769321972,0.307871307031493,"2022-07-18 13:30:40"
"BSV","rf","holdout",1.57436107844824,0.0946980730464883,"2022-07-18 13:30:40"
"BSV","rf","test",1.87954639239597,0.174352048603162,"2022-07-18 13:30:40"
"BSV","xgb","holdout",1.82148890693967,0.200071110344234,"2022-07-18 13:30:40"
"BSV","xgb","test",2.13020519618966,0.121986129562563,"2022-07-18 13:30:40"
"BTC","lm","holdout",0.548662657444823,0.774479263264009,"2022-07-18 13:30:40"
"BTC","lm","test",0.55691760028109,0.666009293283581,"2022-07-18 13:30:40"
"BTC","nnet","holdout",0.894108310662662,0.207438583875977,"2022-07-18 13:30:40"
"BTC","nnet","test",2.36762243138187,0.0526762641720849,"2022-07-18 13:30:40"
"BTC","pcr","holdout",0.824856803376307,0.539343507608613,"2022-07-18 13:30:40"
"BTC","pcr","test",0.946329837260895,0.0996426352141229,"2022-07-18 13:30:40"
"BTC","rf","holdout",1.64733271903291,0.077687383834925,"2022-07-18 13:30:40"
"BTC","rf","test",1.23167671364496,0.180401747690961,"2022-07-18 13:30:40"
"BTC","xgb","holdout",1.17972273530719,0.313401715307668,"2022-07-18 13:30:40"
"BTC","xgb","test",1.27575992223022,0.0293897502479676,"2022-07-18 13:30:40"
"BTG","lm","holdout",1.0503659244707,0.911189157299404,"2022-07-18 13:30:40"
"BTG","lm","test",1.68635269594444,0.566309268578248,"2022-07-18 13:30:40"
"BTG","nnet","holdout",2.39273215430057,0.26560648555146,"2022-07-18 13:30:40"
"BTG","nnet","test",3.47746635361772,0.121909565691495,"2022-07-18 13:30:40"
"BTG","pcr","holdout",1.76657807332296,0.641232753439737,"2022-07-18 13:30:40"
"BTG","pcr","test",2.10364812941701,0.268926255176564,"2022-07-18 13:30:40"
"BTG","rf","holdout",2.36112605229782,0.3647336757442,"2022-07-18 13:30:40"
"BTG","rf","test",2.45616025709642,0.193094415426172,"2022-07-18 13:30:40"
"BTG","xgb","holdout",2.62492325647284,0.0924803040737839,"2022-07-18 13:30:40"
"BTG","xgb","test",2.89272959486723,0.0923369576550085,"2022-07-18 13:30:40"
