"GRTinETH","GRTinUSD","activeDelegationCount","activeDelegatorCount","arbitrator","channelDisputeEpochs","curationPercentage","curationTaxPercentage","curatorCount","currentEpoch","defaultReserveRatio","delegationCount","delegationParametersCooldown","delegationRatio","delegationTaxPercentage","delegationUnbondingPeriod","delegatorCount","epochCount","epochLength","fishermanRewardPercentage","indexerCount","indexingSlashingPercentage","isPartialPaused","isPaused","lastLengthUpdateBlock","lastLengthUpdateEpoch","lastRunEpoch","maxAllocationEpochs","minimumCurationDeposit","minimumDisputeDeposit","minimumIndexerStake","networkGRTIssuance","ownerTaxPercentage","protocolFeePercentage","querySlashingPercentage","rebateRatio","stakedIndexersCount","subgraphAvailabilityOracle","subgraphCount","subgraphDeploymentCount","thawingPeriod","totalCuratorQueryFees","totalDelegatedTokens","totalDelegatorQueryFeeRebates","totalGRTBurned","totalGRTMinted","totalIndexerQueryFeeRebates","totalIndexerQueryFeesCollected","totalIndexingDelegatorRewards","totalIndexingIndexerRewards","totalIndexingRewards","totalQueryFees","totalSupply","totalTaxedQueryFees","totalTokensAllocated","totalTokensClaimable","totalTokensSignalled","totalTokensStaked","totalUnclaimedQueryFeeRebates","totalUnstakedTokensLocked","date_utc","date_time_utc"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,443,500000,16390,0,16,5000,28,11671,443,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",359,405,186092,"26527905811024361757367","1684771890762297806741493540","84677846366933400342048","18276125969637980987328295","10342978076174713072046891201","70611816441034916808286","245744364016618231255175","197746221351770270048060557","145231854822942801998830644","342978076174713072046891201","281815901958006979986992","10324701950205075091059562906","9543632130364386974450","2799512889943676740730000000","0","3252579098590455227115303","1066535634302126530443606553","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 10:00:08"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,443,500000,16390,0,16,5000,28,11671,443,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",359,405,186092,"26527905811024361757367","1684771890762297806741493540","84677846366933400342048","18276125969637980987328295","10343021147024816421030432395","70611816441034916808286","245744364016618231255175","197774286268292225108294878","145246860756524195922137517","343021147024816421030432395","281815901958006979986992","10324745021055178440043104100","9543632130364386974450","2799568661038993270730000000","0","3252579098590455227115303","1066535634302126530443606553","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 11:00:08"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,443,500000,16390,0,16,5000,28,11671,443,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",359,405,186092,"26527905811024361757367","1684772029918022806741493540","84677846366933400342048","18276126668912980987328295","10343035617907848881906082395","70611816441034916808286","245744364016618231255175","197774286268292225108294878","145261331639556656797787517","343035617907848881906082395","281815901958006979986992","10324759491238935900918754100","9543632130364386974450","2799568661038993270730000000","0","3252579098590455227115303","1066535634302126530443606553","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 12:00:11"
"0","0",10963,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16391,0,16,5000,28,11672,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",359,405,186092,"26527905811024361757367","1685248095809269441466490820","84677846366933400342048","18278524038912980987328295","10343103100710116475667568163","70611816441034916808286","245744364016618231255175","197810241986095433074482993","145292858724021042593085170","343103100710116475667568163","281815901958006979986992","10324824576671203494680239868","9543632130364386974450","2790695987038993270730000000","0","3252579098590455227115303","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 13:00:09"
"0","0",10962,8743,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16391,0,16,5000,28,11672,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685247063584476702932637683","84677846366933400342048","18278762649012980987328282","10343103621689292662185992505","70611816441034916808286","245744364016618231255175","197810563723037437173174167","145293057966255225012818338","343103621689292662185992505","281815901958006979986992","10324824859040279681198664223","9543632130364386974450","2799462762258993270730000000","0","3252640488490455227115316","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 14:00:10"
"0","0",10962,8743,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16392,0,16,5000,28,11673,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685236851946004281384609726","84677846366933400342048","18278772649012980987328282","10343103621689292662185992505","70611816441034916808286","245744364016618231255175","197810563723037437173174167","145293057966255225012818338","343103621689292662185992505","281815901958006979986992","10324824849040279681198664223","9543632130364386974450","2800982693258993270730000000","0","3252640488490455227115316","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 15:00:09"
"0","0",10964,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16394,0,16,5000,28,11674,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685237326561004281384609726","84677846366933400342048","18278775034012980987328282","10343303300599364879802113901","70611816441034916808286","245744364016618231255175","197968934657625194986613300","145334365941739684815500601","343303300599364879802113901","281815901958006979986992","10325024525565351898814785619","9543632130364386974450","2773085856258993270730000000","0","3252640488490455227115316","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 16:00:10"
"0","0",10963,8743,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16394,0,16,5000,28,11674,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685236297752480884631538623","84677846366933400342048","18278775034012980987328282","10343303300599364879802113901","70611816441034916808286","245744364016618231255175","197968934657625194986613300","145334365941739684815500601","343303300599364879802113901","281815901958006979986992","10325024525565351898814785619","9543632130364386974450","2773085856258993270730000000","0","3252640488490455227115316","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 17:00:10"
"0","0",10964,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16395,0,16,5000,28,11675,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685238432560790815231538623","84677846366933400342048","18279085761692930387328282","10343786463668645956144343216","70611816441034916808286","245744364016618231255175","198375011475017822003821640","145411452193628134140521576","343786463668645956144343216","281815901958006979986992","10325507377906953025757014934","9543632130364386974450","2757296640258993270730000000","0","3280844539428249723172298","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 18:00:10"
"0","0",10964,8744,"0xe1fdd398329c6b74c14cf19100316f0826a492d3",7,100000,10000,2564,444,500000,16396,0,16,5000,28,11676,444,6646,500000,249,25000,0,0,11446768,0,0,28,"1000000000000000000","10000000000000000000000","100000000000000000000000","1000000012184945188",500000,10000,25000,"0.77",161,"0xfa872097b0968647fc5da4e16e6fb5d91aaaa2c0",360,406,186092,"26527905811024361757367","1685318264150009990683552730","84677846366933400342048","18279503645589430387328282","10344075122094117843713114462","70611816441034916808286","245744364016618231255175","198617527827639104748088313","145457594266478738965026149","344075122094117843713114462","281815901958006979986992","10325795618448528413325786180","9543632130364386974450","2740098846258993270730000000","0","3281601889428249723172298","1066542433374519808543212119","90454701208649914104841","79510969503852516705540402",2022-03-16,"2022-03-16 19:00:10"
