"date_utc","date_time_utc","usds_price"
2022-04-25,"2022-04-25 00:00:10",0.331627638686296
2022-04-25,"2022-04-25 00:10:04",0.331627638686296
2022-04-25,"2022-04-25 00:20:05",0.331627638686296
2022-04-25,"2022-04-25 00:30:04",0.343707769086169
2022-04-25,"2022-04-25 00:40:04",0.343707769086169
2022-04-25,"2022-04-25 00:50:04",0.343707769086169
2022-04-25,"2022-04-25 01:00:07",0.343707769086169
2022-04-25,"2022-04-25 01:10:04",0.343707769086169
2022-04-25,"2022-04-25 01:20:04",0.343707769086169
2022-04-25,"2022-04-25 01:30:03",0.343707769086169
2022-04-25,"2022-04-25 01:40:04",0.343707769086169
2022-04-25,"2022-04-25 01:50:04",0.343707769086169
2022-04-25,"2022-04-25 02:00:08",0.343707769086169
2022-04-25,"2022-04-25 02:10:04",0.343707769086169
2022-04-25,"2022-04-25 02:20:04",0.343707769086169
2022-04-25,"2022-04-25 02:30:04",0.343707769086169
2022-04-25,"2022-04-25 02:40:04",0.343707769086169
2022-04-25,"2022-04-25 02:50:04",0.343707769086169
2022-04-25,"2022-04-25 03:00:07",0.343707769086169
2022-04-25,"2022-04-25 03:10:03",0.343707769086169
2022-04-25,"2022-04-25 03:20:04",0.343707769086169
2022-04-25,"2022-04-25 03:30:04",0.343707769086169
2022-04-25,"2022-04-25 03:40:04",0.343707769086169
2022-04-25,"2022-04-25 03:50:03",0.343707769086169
2022-04-25,"2022-04-25 04:00:06",0.343707769086169
2022-04-25,"2022-04-25 04:10:04",0.343707769086169
2022-04-25,"2022-04-25 04:20:05",0.343707769086169
2022-04-25,"2022-04-25 04:30:04",0.343707769086169
2022-04-25,"2022-04-25 04:40:04",0.343707769086169
2022-04-25,"2022-04-25 04:50:04",0.343707769086169
2022-04-25,"2022-04-25 05:00:08",0.343707769086169
2022-04-25,"2022-04-25 05:10:04",0.343707769086169
2022-04-25,"2022-04-25 05:20:05",0.343707769086169
2022-04-25,"2022-04-25 05:30:05",0.343707769086169
2022-04-25,"2022-04-25 05:40:04",0.343707769086169
2022-04-25,"2022-04-25 05:50:04",0.343707769086169
2022-04-25,"2022-04-25 06:00:07",0.343707769086169
2022-04-25,"2022-04-25 06:10:04",0.343707769086169
2022-04-25,"2022-04-25 06:20:03",0.343707769086169
2022-04-25,"2022-04-25 06:30:05",0.343707769086169
2022-04-25,"2022-04-25 06:40:04",0.343707769086169
2022-04-25,"2022-04-25 06:50:04",0.343707769086169
2022-04-25,"2022-04-25 07:00:07",0.343707769086169
2022-04-25,"2022-04-25 07:10:04",0.343707769086169
2022-04-25,"2022-04-25 07:20:03",0.343707769086169
2022-04-25,"2022-04-25 07:30:05",0.348344434997104
2022-04-25,"2022-04-25 07:40:03",0.348344434997104
2022-04-25,"2022-04-25 07:50:05",0.348344434997104
2022-04-25,"2022-04-25 08:00:06",0.348344434997104
2022-04-25,"2022-04-25 08:10:04",0.348344434997104
2022-04-25,"2022-04-25 08:20:04",0.348344434997104
2022-04-25,"2022-04-25 08:30:04",0.348344434997104
2022-04-25,"2022-04-25 08:40:03",0.348344434997104
2022-04-25,"2022-04-25 08:50:03",0.348344434997104
2022-04-25,"2022-04-25 09:00:08",0.348076474496167
2022-04-25,"2022-04-25 09:10:04",0.348076474496167
2022-04-25,"2022-04-25 09:20:04",0.348076474496167
2022-04-25,"2022-04-25 09:30:04",0.348076474496167
