"date_utc","date_time_utc","hdao_price"
2022-03-16,"2022-03-16 00:00:07",0.493342799813545
2022-03-16,"2022-03-16 00:10:03",0.493342799813545
2022-03-16,"2022-03-16 00:20:03",0.493342799813545
2022-03-16,"2022-03-16 00:30:03",0.493342799813545
2022-03-16,"2022-03-16 00:40:03",0.493342799813545
2022-03-16,"2022-03-16 00:50:04",0.493342799813545
2022-03-16,"2022-03-16 01:00:05",0.493342799813545
2022-03-16,"2022-03-16 01:10:04",0.493342799813545
2022-03-16,"2022-03-16 01:20:03",0.490508551449397
2022-03-16,"2022-03-16 01:30:03",0.490508551449397
2022-03-16,"2022-03-16 01:40:03",0.490508551449397
2022-03-16,"2022-03-16 01:50:03",0.485366968156247
2022-03-16,"2022-03-16 02:00:06",0.481663090923864
2022-03-16,"2022-03-16 02:10:03",0.478569023220206
2022-03-16,"2022-03-16 02:20:03",0.476205997646236
2022-03-16,"2022-03-16 02:30:03",0.477087494688179
2022-03-16,"2022-03-16 02:40:03",0.477087494688179
2022-03-16,"2022-03-16 02:50:03",0.477087494688179
2022-03-16,"2022-03-16 03:00:06",0.477087494688179
2022-03-16,"2022-03-16 03:10:03",0.477087494688179
2022-03-16,"2022-03-16 03:20:04",0.477087494688179
2022-03-16,"2022-03-16 03:30:03",0.477087494688179
2022-03-16,"2022-03-16 03:40:03",0.477087494688179
2022-03-16,"2022-03-16 03:50:03",0.488393841865709
2022-03-16,"2022-03-16 04:00:06",0.488393841865709
2022-03-16,"2022-03-16 04:10:03",0.488393841865709
2022-03-16,"2022-03-16 04:20:04",0.48992465199481
2022-03-16,"2022-03-16 04:30:03",0.48992465199481
2022-03-16,"2022-03-16 04:40:04",0.48992465199481
2022-03-16,"2022-03-16 04:50:04",0.48992465199481
2022-03-16,"2022-03-16 05:00:05",0.48992465199481
2022-03-16,"2022-03-16 05:10:03",0.48992465199481
2022-03-16,"2022-03-16 05:20:04",0.48992465199481
2022-03-16,"2022-03-16 05:30:03",0.48992465199481
2022-03-16,"2022-03-16 05:40:03",0.48992465199481
2022-03-16,"2022-03-16 05:50:03",0.48992465199481
2022-03-16,"2022-03-16 06:00:05",0.48992465199481
2022-03-16,"2022-03-16 06:10:04",0.48992465199481
2022-03-16,"2022-03-16 06:20:04",0.48992465199481
2022-03-16,"2022-03-16 06:30:04",0.48992465199481
2022-03-16,"2022-03-16 06:40:03",0.48992465199481
2022-03-16,"2022-03-16 06:50:03",0.48992465199481
2022-03-16,"2022-03-16 07:00:06",0.500447976839066
2022-03-16,"2022-03-16 07:10:04",0.52390923596452
2022-03-16,"2022-03-16 07:20:04",0.52943939882344
2022-03-16,"2022-03-16 07:30:03",0.541279166898491
2022-03-16,"2022-03-16 07:40:04",0.542284540864959
2022-03-16,"2022-03-16 07:50:03",0.542284540864959
2022-03-16,"2022-03-16 08:00:06",0.542284540864959
2022-03-16,"2022-03-16 08:10:02",0.542284540864959
2022-03-16,"2022-03-16 08:20:03",0.542284540864959
2022-03-16,"2022-03-16 08:30:04",0.542284540864959
2022-03-16,"2022-03-16 08:40:03",0.541325036920667
2022-03-16,"2022-03-16 08:50:03",0.553190861552302
2022-03-16,"2022-03-16 09:00:05",0.553190861552302
2022-03-16,"2022-03-16 09:10:03",0.573747883716455
2022-03-16,"2022-03-16 09:20:03",0.571358268374226
2022-03-16,"2022-03-16 09:30:03",0.571358268374226
2022-03-16,"2022-03-16 09:40:03",0.571358268374226
2022-03-16,"2022-03-16 09:50:04",0.574211724174428
2022-03-16,"2022-03-16 10:00:05",0.574211724174428
2022-03-16,"2022-03-16 10:10:03",0.574211724174428
2022-03-16,"2022-03-16 10:20:03",0.575179446987398
2022-03-16,"2022-03-16 10:30:03",0.577835106939532
2022-03-16,"2022-03-16 10:40:03",0.579858541816647
2022-03-16,"2022-03-16 10:50:03",0.579858541816647
2022-03-16,"2022-03-16 11:00:05",0.582485955597244
2022-03-16,"2022-03-16 11:10:03",0.582485955597244
2022-03-16,"2022-03-16 11:20:03",0.582786982353675
2022-03-16,"2022-03-16 11:30:03",0.582786982353675
2022-03-16,"2022-03-16 11:40:02",0.582786982353675
2022-03-16,"2022-03-16 11:50:03",0.582786982353675
2022-03-16,"2022-03-16 12:00:07",0.582786982353675
2022-03-16,"2022-03-16 12:10:03",0.582786982353675
2022-03-16,"2022-03-16 12:20:03",0.582786982353675
2022-03-16,"2022-03-16 12:30:03",0.582786982353675
2022-03-16,"2022-03-16 12:40:03",0.582786982353675
2022-03-16,"2022-03-16 12:50:03",0.582786982353675
2022-03-16,"2022-03-16 13:00:05",0.582786982353675
2022-03-16,"2022-03-16 13:10:03",0.582786982353675
2022-03-16,"2022-03-16 13:20:03",0.582786982353675
2022-03-16,"2022-03-16 13:30:03",0.582786982353675
2022-03-16,"2022-03-16 13:40:04",0.582786982353675
2022-03-16,"2022-03-16 13:50:03",0.582786982353675
2022-03-16,"2022-03-16 14:00:06",0.582786982353675
2022-03-16,"2022-03-16 14:10:04",0.573115328747985
2022-03-16,"2022-03-16 14:20:03",0.573115328747985
2022-03-16,"2022-03-16 14:30:04",0.573115328747985
2022-03-16,"2022-03-16 14:40:04",0.571536197703943
2022-03-16,"2022-03-16 14:50:03",0.571536197703943
2022-03-16,"2022-03-16 15:00:05",0.571536197703943
2022-03-16,"2022-03-16 15:10:03",0.571536197703943
2022-03-16,"2022-03-16 15:20:03",0.570328635349388
2022-03-16,"2022-03-16 15:30:03",0.568990090206012
2022-03-16,"2022-03-16 15:40:03",0.567038737468201
2022-03-16,"2022-03-16 15:50:03",0.55477527828005
2022-03-16,"2022-03-16 16:00:06",0.55477527828005
2022-03-16,"2022-03-16 16:10:03",0.55477527828005
2022-03-16,"2022-03-16 16:20:03",0.55477527828005
2022-03-16,"2022-03-16 16:30:05",0.55739225159649
2022-03-16,"2022-03-16 16:40:03",0.55739225159649
2022-03-16,"2022-03-16 16:50:03",0.55739225159649
2022-03-16,"2022-03-16 17:00:07",0.55739225159649
2022-03-16,"2022-03-16 17:10:03",0.554374988409954
2022-03-16,"2022-03-16 17:20:03",0.556238141575961
2022-03-16,"2022-03-16 17:30:03",0.556238141575961
2022-03-16,"2022-03-16 17:40:03",0.556238141575961
2022-03-16,"2022-03-16 17:50:04",0.556238141575961
2022-03-16,"2022-03-16 18:00:06",0.556238141575961
2022-03-16,"2022-03-16 18:10:03",0.556238141575961
2022-03-16,"2022-03-16 18:20:03",0.556238141575961
2022-03-16,"2022-03-16 18:30:04",0.556238141575961
2022-03-16,"2022-03-16 18:40:03",0.556238141575961
2022-03-16,"2022-03-16 18:50:04",0.556238141575961
2022-03-16,"2022-03-16 19:00:05",0.556238141575961
2022-03-16,"2022-03-16 19:10:03",0.556238141575961
2022-03-16,"2022-03-16 19:20:03",0.554387317038516
2022-03-16,"2022-03-16 19:30:03",0.554387317038516
2022-03-16,"2022-03-16 19:40:03",0.554387317038516
2022-03-16,"2022-03-16 19:50:03",0.554387317038516
2022-03-16,"2022-03-16 20:00:05",0.554387317038516
2022-03-16,"2022-03-16 20:10:03",0.554387317038516
2022-03-16,"2022-03-16 20:20:04",0.554387317038516
2022-03-16,"2022-03-16 20:30:04",0.554387317038516
2022-03-16,"2022-03-16 20:40:04",0.554387317038516
2022-03-16,"2022-03-16 20:50:03",0.554387317038516
2022-03-16,"2022-03-16 21:00:06",0.554387485843647
2022-03-16,"2022-03-16 21:10:04",0.554387485843647
2022-03-16,"2022-03-16 21:20:04",0.554387485843647
2022-03-16,"2022-03-16 21:30:04",0.554387485843647
2022-03-16,"2022-03-16 21:40:03",0.554387485843647
2022-03-16,"2022-03-16 21:50:03",0.554387485843647
2022-03-16,"2022-03-16 22:00:04",0.554387485843647
2022-03-16,"2022-03-16 22:10:03",0.554387485843647
2022-03-16,"2022-03-16 22:20:03",0.554451224542491
2022-03-16,"2022-03-16 22:30:04",0.554451224542491
2022-03-16,"2022-03-16 22:40:03",0.554451224542491
2022-03-16,"2022-03-16 22:50:03",0.554451224542491
2022-03-16,"2022-03-16 23:00:05",0.554451224542491
2022-03-16,"2022-03-16 23:10:03",0.554451224542491
2022-03-16,"2022-03-16 23:20:03",0.551959630926538
2022-03-16,"2022-03-16 23:30:03",0.551959630926538
2022-03-16,"2022-03-16 23:40:03",0.551959630926538
2022-03-16,"2022-03-16 23:50:03",0.551959630926538
2022-03-17,"2022-03-17 00:00:07",0.552298281466527
2022-03-17,"2022-03-17 00:10:02",0.552298281466527
2022-03-17,"2022-03-17 00:20:03",0.552298281540524
2022-03-17,"2022-03-17 00:30:04",0.528095126987877
2022-03-17,"2022-03-17 00:40:02",0.48035836845468
2022-03-17,"2022-03-17 00:50:04",0.479716395421708
2022-03-17,"2022-03-17 01:00:05",0.470179014456609
2022-03-17,"2022-03-17 01:10:03",0.470179014456609
2022-03-17,"2022-03-17 01:20:03",0.470179014456609
2022-03-17,"2022-03-17 01:30:02",0.470179014456609
2022-03-17,"2022-03-17 01:40:03",0.470179014456609
2022-03-17,"2022-03-17 01:50:03",0.470179014456609
2022-03-17,"2022-03-17 02:00:05",0.470179014456609
2022-03-17,"2022-03-17 02:10:03",0.470179014456609
2022-03-17,"2022-03-17 02:20:04",0.470179014456609
2022-03-17,"2022-03-17 02:30:03",0.470179014456609
2022-03-17,"2022-03-17 02:40:03",0.470179014456609
2022-03-17,"2022-03-17 02:50:03",0.470179014456609
2022-03-17,"2022-03-17 03:00:07",0.470179014456609
2022-03-17,"2022-03-17 03:10:03",0.470179014456609
2022-03-17,"2022-03-17 03:20:03",0.470179014456609
2022-03-17,"2022-03-17 03:30:03",0.470179014456609
2022-03-17,"2022-03-17 03:40:03",0.470179014456609
2022-03-17,"2022-03-17 03:50:03",0.470179014456609
2022-03-17,"2022-03-17 04:00:05",0.470179014456609
2022-03-17,"2022-03-17 04:10:03",0.470179014456609
2022-03-17,"2022-03-17 04:20:03",0.470179014456609
2022-03-17,"2022-03-17 04:30:03",0.470179014456609
2022-03-17,"2022-03-17 04:40:03",0.470179014456609
2022-03-17,"2022-03-17 04:50:03",0.470179014456609
2022-03-17,"2022-03-17 05:00:06",0.470179014456609
2022-03-17,"2022-03-17 05:10:03",0.470179014456609
2022-03-17,"2022-03-17 05:20:03",0.470179014456609
2022-03-17,"2022-03-17 05:30:04",0.470179014456609
2022-03-17,"2022-03-17 05:40:04",0.470179014456609
2022-03-17,"2022-03-17 05:50:03",0.480572164825333
2022-03-17,"2022-03-17 06:00:05",0.480572164825333
2022-03-17,"2022-03-17 06:10:03",0.480572164825333
2022-03-17,"2022-03-17 06:20:03",0.480572164825333
2022-03-17,"2022-03-17 06:30:02",0.480572164825333
2022-03-17,"2022-03-17 06:40:03",0.480572164825333
2022-03-17,"2022-03-17 06:50:03",0.480572164825333
2022-03-17,"2022-03-17 07:00:06",0.480572164825333
2022-03-17,"2022-03-17 07:10:03",0.480572164825333
2022-03-17,"2022-03-17 07:20:04",0.480572164825333
2022-03-17,"2022-03-17 07:30:04",0.480572164825333
2022-03-17,"2022-03-17 07:40:02",0.480572164825333
2022-03-17,"2022-03-17 07:50:03",0.480572164825333
2022-03-17,"2022-03-17 08:00:06",0.480572164825333
2022-03-17,"2022-03-17 08:10:03",0.480572164825333
2022-03-17,"2022-03-17 08:20:03",0.480572164825333
