"date_utc","date_time_utc","wrap_price"
2022-04-25,"2022-04-25 00:00:10",0.00369481754017002
2022-04-25,"2022-04-25 00:10:03",0.00369481754017002
2022-04-25,"2022-04-25 00:20:05",0.00369875035957722
2022-04-25,"2022-04-25 00:30:04",0.00369875035957722
2022-04-25,"2022-04-25 00:40:03",0.0037052756171163
2022-04-25,"2022-04-25 00:50:03",0.0037052756171163
2022-04-25,"2022-04-25 01:00:06",0.00371007202662158
2022-04-25,"2022-04-25 01:10:04",0.00371475853361646
2022-04-25,"2022-04-25 01:20:04",0.00371475853361646
2022-04-25,"2022-04-25 01:30:03",0.00371475853361646
2022-04-25,"2022-04-25 01:40:03",0.00371475853361646
2022-04-25,"2022-04-25 01:50:03",0.00371475853361646
2022-04-25,"2022-04-25 02:00:08",0.00371475853361646
2022-04-25,"2022-04-25 02:10:03",0.00371475853361646
2022-04-25,"2022-04-25 02:20:03",0.00371475853361646
2022-04-25,"2022-04-25 02:30:04",0.00371475853361646
2022-04-25,"2022-04-25 02:40:03",0.00371475853361646
2022-04-25,"2022-04-25 02:50:04",0.00371475853361646
2022-04-25,"2022-04-25 03:00:06",0.00371475853361646
2022-04-25,"2022-04-25 03:10:03",0.00371475853361646
2022-04-25,"2022-04-25 03:20:04",0.00371475853361646
2022-04-25,"2022-04-25 03:30:04",0.00371475853361646
2022-04-25,"2022-04-25 03:40:04",0.00371475853361646
2022-04-25,"2022-04-25 03:50:03",0.00371475853361646
2022-04-25,"2022-04-25 04:00:05",0.00371475853361646
2022-04-25,"2022-04-25 04:10:03",0.00371475853361646
2022-04-25,"2022-04-25 04:20:04",0.00371475853361646
2022-04-25,"2022-04-25 04:30:04",0.00371475853361646
2022-04-25,"2022-04-25 04:40:04",0.00371475853361646
2022-04-25,"2022-04-25 04:50:03",0.00371475853361646
2022-04-25,"2022-04-25 05:00:08",0.00371475853361646
2022-04-25,"2022-04-25 05:10:03",0.00371475853361646
2022-04-25,"2022-04-25 05:20:04",0.00371475853361646
2022-04-25,"2022-04-25 05:30:04",0.00371475853361646
2022-04-25,"2022-04-25 05:40:03",0.00371475853361646
2022-04-25,"2022-04-25 05:50:03",0.00371475853361646
2022-04-25,"2022-04-25 06:00:06",0.00371475853361646
2022-04-25,"2022-04-25 06:10:04",0.00371475853361646
2022-04-25,"2022-04-25 06:20:03",0.00371475853361646
2022-04-25,"2022-04-25 06:30:05",0.00371475853361646
2022-04-25,"2022-04-25 06:40:03",0.00371475853361646
2022-04-25,"2022-04-25 06:50:03",0.00371475853361646
2022-04-25,"2022-04-25 07:00:07",0.00371475853361646
2022-04-25,"2022-04-25 07:10:03",0.00371887034626264
2022-04-25,"2022-04-25 07:20:03",0.00371887034626264
2022-04-25,"2022-04-25 07:30:05",0.00371887034626264
2022-04-25,"2022-04-25 07:40:03",0.00371887034626264
2022-04-25,"2022-04-25 07:50:04",0.00371887034626264
2022-04-25,"2022-04-25 08:00:06",0.00371887034626264
2022-04-25,"2022-04-25 08:10:04",0.00371887034626264
2022-04-25,"2022-04-25 08:20:03",0.00371887034626264
2022-04-25,"2022-04-25 08:30:03",0.00371887034626264
2022-04-25,"2022-04-25 08:40:03",0.00371887034626264
2022-04-25,"2022-04-25 08:50:03",0.00371887034626264
2022-04-25,"2022-04-25 09:00:07",0.00371887034626264
2022-04-25,"2022-04-25 09:10:04",0.00371887034626264
2022-04-25,"2022-04-25 09:20:04",0.00371887034626264
2022-04-25,"2022-04-25 09:30:04",0.00371887034628788
2022-04-25,"2022-04-25 09:40:05",0.00371887034628788
2022-04-25,"2022-04-25 09:50:03",0.00371887034628788
2022-04-25,"2022-04-25 10:00:05",0.00371887034628788
2022-04-25,"2022-04-25 10:10:04",0.00371887034628788
2022-04-25,"2022-04-25 10:20:03",0.00371887034628788
2022-04-25,"2022-04-25 10:30:05",0.00371887034628788
2022-04-25,"2022-04-25 10:40:03",0.00371887034628788
2022-04-25,"2022-04-25 10:50:03",0.00371887034628788
2022-04-25,"2022-04-25 11:00:06",0.00371887034628788
2022-04-25,"2022-04-25 11:10:04",0.00371887034628788
2022-04-25,"2022-04-25 11:20:03",0.00371887034628788
2022-04-25,"2022-04-25 11:30:04",0.00371887034628788
2022-04-25,"2022-04-25 11:40:05",0.00371887034628788
2022-04-25,"2022-04-25 11:50:03",0.00371887034628788
2022-04-25,"2022-04-25 12:00:06",0.00371887034628788
2022-04-25,"2022-04-25 12:10:04",0.00371887034628788
2022-04-25,"2022-04-25 12:20:03",0.00371887034628788
2022-04-25,"2022-04-25 12:30:04",0.00371887034628788
2022-04-25,"2022-04-25 12:40:03",0.00371887034628788
2022-04-25,"2022-04-25 12:50:04",0.00371887034628788
2022-04-25,"2022-04-25 13:00:06",0.00371887034628788
2022-04-25,"2022-04-25 13:10:03",0.00372445804795678
2022-04-25,"2022-04-25 13:20:04",0.00372445804795678
2022-04-25,"2022-04-25 13:30:04",0.00372445804795678
2022-04-25,"2022-04-25 13:40:03",0.00372445804795678
2022-04-25,"2022-04-25 13:50:05",0.00373183690928984
2022-04-25,"2022-04-25 14:00:06",0.00373183690928984
2022-04-25,"2022-04-25 14:10:03",0.00373183690928984
2022-04-25,"2022-04-25 14:20:04",0.00373041641135401
2022-04-25,"2022-04-25 14:30:04",0.00374223333065823
2022-04-25,"2022-04-25 14:40:03",0.00374223333065823
2022-04-25,"2022-04-25 14:50:04",0.00374223333065823
2022-04-25,"2022-04-25 15:00:07",0.00374223333065823
2022-04-25,"2022-04-25 15:10:03",0.00374223333065823
2022-04-25,"2022-04-25 15:20:05",0.00374223333065823
2022-04-25,"2022-04-25 15:30:04",0.00374223333065823
2022-04-25,"2022-04-25 15:40:04",0.00374223333065823
2022-04-25,"2022-04-25 15:50:03",0.00374223333065823
2022-04-25,"2022-04-25 16:00:07",0.00374223333065823
2022-04-25,"2022-04-25 16:10:03",0.00374223333065823
2022-04-25,"2022-04-25 16:20:03",0.00374223333065823
2022-04-25,"2022-04-25 16:30:04",0.00374223333065823
2022-04-25,"2022-04-25 16:40:04",0.00374223333065823
2022-04-25,"2022-04-25 16:50:04",0.00374223333065823
2022-04-25,"2022-04-25 17:00:06",0.00374223333065823
2022-04-25,"2022-04-25 17:10:04",0.00374223333065823
2022-04-25,"2022-04-25 17:20:03",0.00374223333065823
