"date_utc","date_time_utc","kusd_price"
2022-03-16,"2022-03-16 00:00:08",0.344584654855462
2022-03-16,"2022-03-16 00:10:03",0.344631484848748
2022-03-16,"2022-03-16 00:20:03",0.344631484848748
2022-03-16,"2022-03-16 00:30:04",0.344631484848748
2022-03-16,"2022-03-16 00:40:04",0.344631484848748
2022-03-16,"2022-03-16 00:50:04",0.344631484848748
2022-03-16,"2022-03-16 01:00:06",0.344631484848748
2022-03-16,"2022-03-16 01:10:04",0.345665266765543
2022-03-16,"2022-03-16 01:20:04",0.345337546892507
2022-03-16,"2022-03-16 01:30:04",0.345337546892507
2022-03-16,"2022-03-16 01:40:03",0.345032028262941
2022-03-16,"2022-03-16 01:50:04",0.343758217293839
2022-03-16,"2022-03-16 02:00:06",0.342478338137261
2022-03-16,"2022-03-16 02:10:04",0.338845279734997
2022-03-16,"2022-03-16 02:20:04",0.336316483435837
2022-03-16,"2022-03-16 02:30:04",0.336451125323403
2022-03-16,"2022-03-16 02:40:04",0.336451125323403
2022-03-16,"2022-03-16 02:50:04",0.336451125323403
2022-03-16,"2022-03-16 03:00:07",0.336468785270186
2022-03-16,"2022-03-16 03:10:03",0.336815952553287
2022-03-16,"2022-03-16 03:20:04",0.341376129445069
2022-03-16,"2022-03-16 03:30:04",0.341376129445069
2022-03-16,"2022-03-16 03:40:04",0.341376129445069
2022-03-16,"2022-03-16 03:50:03",0.341376129445069
2022-03-16,"2022-03-16 04:00:07",0.342241403130126
2022-03-16,"2022-03-16 04:10:04",0.342241403130126
2022-03-16,"2022-03-16 04:20:04",0.342699125388615
2022-03-16,"2022-03-16 04:30:03",0.342699125388615
2022-03-16,"2022-03-16 04:40:04",0.342948718120687
2022-03-16,"2022-03-16 04:50:04",0.342946202490181
2022-03-16,"2022-03-16 05:00:06",0.342946202490181
2022-03-16,"2022-03-16 05:10:03",0.342946202490181
2022-03-16,"2022-03-16 05:20:04",0.342946202490181
2022-03-16,"2022-03-16 05:30:04",0.342946202490181
2022-03-16,"2022-03-16 05:40:04",0.342946202490181
2022-03-16,"2022-03-16 05:50:03",0.342946202490181
2022-03-16,"2022-03-16 06:00:06",0.342946202490181
2022-03-16,"2022-03-16 06:10:05",0.342946202490181
2022-03-16,"2022-03-16 06:20:05",0.345007717301903
2022-03-16,"2022-03-16 06:30:05",0.345007717301903
2022-03-16,"2022-03-16 06:40:04",0.34628139211311
2022-03-16,"2022-03-16 06:50:04",0.345237777099583
2022-03-16,"2022-03-16 07:00:06",0.344849458705309
2022-03-16,"2022-03-16 07:10:05",0.344663773394691
2022-03-16,"2022-03-16 07:20:04",0.344387591847674
2022-03-16,"2022-03-16 07:30:04",0.344387591847674
2022-03-16,"2022-03-16 07:40:04",0.344199146257259
2022-03-16,"2022-03-16 07:50:03",0.345210969154114
2022-03-16,"2022-03-16 08:00:07",0.345210969154114
2022-03-16,"2022-03-16 08:10:03",0.340420931346152
2022-03-16,"2022-03-16 08:20:04",0.340524193199216
